id,player_name,player_last_name,player_name_en,player_last_name_en,back_number,main_position,team_id,_dlt_load_id,_dlt_id,player_role
322848,Gustavo Abel,Dezotti,Gustavo Abel,Dezotti,,,17742,1709413327.222389,UJNKLfuVoz+0Kw,team.staff
322849,Carlos Roberto,Martínez,Carlos Roberto,Martinez,,,17742,1709413327.222389,eQe+qO9M8onX1w,team.staff
322850,José Luis,Serrano,Jose Luis,Serrano,,,17742,1709413327.222389,vZkM1bQcilHn0w,team.staff
322851,Carlos Henrique,Araujo,Carlos Henrique,Araujo,,,17742,1709413327.222389,nRB0aXep2afmWg,team.staff
322852,Pedro Enrique,Nieto,Pedro Enrique,Nieto,,,17742,1709413327.222389,3jh8OgNtqRJadg,team.staff
322853,Alejandro,Grisi,Alejandro,Grisi,,,17742,1709413327.222389,xuulFJcMM5wGfQ,team.staff
325597,Jorge Aldair,Zavaleta,Jorge Aldair,Zavaleta,,,17742,1709413327.222389,chdcmgYPdNHLEg,team.staff
325598,Arturo,Martínez,Arturo,Martinez,,,17742,1709413327.222389,kROcMDItEWktvg,team.staff
325599,MIguel de Jesus,Lupian,MIguel de Jesus,Lupian,,,17742,1709413327.222389,dm+gng67NFGFuA,team.staff
325600,Victor,Sabino Cruz,Victor,Sabino Cruz,,,17742,1709413327.222389,TdyTlnGBbAlcrA,team.staff
325601,Edgar Michel,Mares,Edgar Michel,Mares,,,17742,1709413327.222389,WQDOgqMUeJprow,team.staff
325602,Ergil Francis,Peláez,Ergil Francis,Pelaez,,,17742,1709413327.222389,SK5RP2l5nWc0KA,team.staff
325603,Ismael Isaac,Camarena,Ismael Isaac,Camarena,,,17742,1709413327.222389,u0twS6+bZFQJkQ,team.staff
325604,José Carlos,Quiroz,Jose Carlos,Quiroz,,,17742,1709413327.222389,bqMZhf3RWk2HJw,team.staff
325605,Manuel Eduardo,Angulo,Manuel Eduardo,Angulo,,,17742,1709413327.222389,6HR3Idxuj8FH0A,team.staff
325606,Marcos,Senado,Marcos,Senado,,,17742,1709413327.222389,zU+e0ulaSVQzlw,team.staff
325607,Omar,Najera,Omar,Najera,,,17742,1709413327.222389,2itwnokv7YWZ2Q,team.staff
325608,Sofía,Vázquez,Sofia,Vazquez,,,17742,1709413327.222389,yAY58f29lQZ1RQ,team.staff
492157,Andres,Montaño,Andres,Montano,20,,17742,1709413327.222389,lgPhzUfwp63uBg,
492158,Rafael,Fernández,Rafael,Fernandez,3,,17742,1709413327.222389,caXk8GZguuP4XA,
492159,Julio,González,Julio,Gonzalez,12,,17742,1709413327.222389,fpSyIQuisT4UyQ,
492160,Rodrigo,Huescas,Rodrigo,Huescas,18,,17742,1709413327.222389,h/3GdkkjphQJtw,
492161,Juan,Domínguez,Juan,Dominguez,17,,17742,1709413327.222389,Q0tlgG9pOjMGtA,
492162,Luis,Olivas,Luis,Olivas,15,,17742,1709413327.222389,9rf0qjrPPTGYXg,
322523,Néstor,Araujo,Nestor,Araujo,2,CB,17742,1709413327.222389,oUG30w/XQ2eIdA,
322541,César,Montes,Cesar,Montes,3,CB,17742,1709413327.222389,Ok2HInFYKjMtCQ,
322542,Héctor,Moreno,Hector,Moreno,15,CB,17742,1709413327.222389,mPi85PkTV3grBg,
322548,Johan,Vásquez,Johan,Vasquez,5,CB,17742,1709413327.222389,qPGMlfmCajj9LA,
492176,Alexis,Peña,Alexis,Pena,4,CB,17742,1709413327.222389,bLLnMJSGOiQxig,
492177,Jesús,Orozco,Jesus,Orozco,13,CB,17742,1709413327.222389,H8cmZLOuiEzWPg,
322534,Hirving,Lozano,Hirving,Lozano,22,CF,17742,1709413327.222389,PWt/7WUDt2j3Xg,
322549,Henry,Martín,Henry,Martin,20,CF,17742,1709413327.222389,8yrAnXX1mTYEfQ,
325223,Raúl,Jiménez,Raul,Jimenez,9,CF,17742,1709413327.222389,iPeK66/OP32lEg,
492164,Edgar,López,Edgar,Lopez,7,CF,17742,1709413327.222389,nDTGkAQo+8kfrg,
492170,Guillermo,Martínez,Guillermo,Martinez,9,CF,17742,1709413327.222389,Dd/u0I/1oCftAg,
322522,Edson,Álvarez,Edson,Alvarez,4,CM,17742,1709413327.222389,xWGwlaRfG/2aoA,
322525,Carlos Alberto,Rodríguez,Carlos Alberto,Rodriguez,8,CM,17742,1709413327.222389,2ZOGtRkcyjsPyA,
322535,Erick,Gutiérrez,Erick,Gutierrez,14,CM,17742,1709413327.222389,zFhGguakZ4QO3w,
322536,Luis,Chávez,Luis,Chavez,24,CM,17742,1709413327.222389,MeuIec6igez4NQ,
322543,Luis,Romo,Luis,Romo,7,CM,17742,1709413327.222389,zklI8o3v9D950Q,
322544,Andrés,Guardado,Andres,Guardado,18,CM,17742,1709413327.222389,p//sNqs3u1wDSw,
492165,Erik,Lira,Erik,Lira,6,CM,17742,1709413327.222389,HsFXENQcBXU2tQ,
492171,Omar,Govea,Omar,Govea,8,CM,17742,1709413327.222389,MRIxsuAknjsx9w,
492172,Rodrigo,López,Rodrigo,Lopez,14,CM,17742,1709413327.222389,L5XVkDp/gRKBpw,
322524,Guillermo,Ochoa,Guillermo,Ochoa,13,GK,17742,1709413327.222389,QAX9/tLM1skUaA,
322527,Alfredo,Talavera,Alfredo,Talavera,1,GK,17742,1709413327.222389,h6uZlFJ3rwEw/Q,
492178,Antonio,Rodríguez,Antonio,Rodriguez,1,GK,17742,1709413327.222389,U96U/mgWoINHAw,
322540,Jesús,Gallardo,Jesus,Gallardo,23,LB,17742,1709413327.222389,TwyrlD96qZ96PQ,
492167,Omar,Campos,Omar,Campos,2,LB,17742,1709413327.222389,2JMB+M7w8DIXbw,
492175,Brian,García,Brian,Garcia,23,LB,17742,1709413327.222389,u4eFWTgtILz+XA,
322529,Roberto,Alvarado,Roberto,Alvarado,25,LW,17742,1709413327.222389,pWGRX0JzTom+sw,
322530,Alexis,Vega,Alexis,Vega,10,LW,17742,1709413327.222389,MPd9bEUE+ahieg,
492166,Bryan,González,Bryan,Gonzalez,11,LW,17742,1709413327.222389,5nzV4HmI0vd8Og,
492169,César,Huerta,Cesar,Huerta,21,LW,17742,1709413327.222389,mf0BI8CrnpUzaA,
322521,Jorge,Sánchez,Jorge,Sanchez,19,RB,17742,1709413327.222389,xHgTp/IMW7HPDQ,
492174,Ricardo,Chávez,Ricardo,Chavez,5,RB,17742,1709413327.222389,d8UjeYN7g0hQsQ,
322526,Uriel,Antuna,Uriel,Antuna,21,RW,17742,1709413327.222389,hcFJebYd5FCAtA,
492168,Jordi,Cortizo,Jordi,Cortizo,19,RW,17742,1709413327.222389,KvI/nmgqXU7xFw,
322519,Orbelín,Pineda,Orbelin,Pineda,17,CAM,17742,1709413327.222389,kcwz5h67ykZ7cQ,
322539,Rogelio,Funes Mori,Rogelio,Funes Mori,11,CAM,17742,1709413327.222389,E5QmgEPkcTrI4Q,
492163,Alfonso,González,Alfonso,Gonzalez,10,CAM,17742,1709413327.222389,gAFFFYZbiIFMdw,
492173,Dieter,Villalpando,Dieter,Villalpando,22,CAM,17742,1709413327.222389,Etl+h/q2vJYvHg,
322531,Héctor,Herrera,Hector,Herrera,16,CDM,17742,1709413327.222389,QdtLZi1mmDi6Yg,
322538,Kevin,Álvarez,Kevin,Alvarez,26,RWB,17742,1709413327.222389,tpHny04s0sy9bA,
279645,Maxime,Crepeau,Maxime,Crepeau,16,,14620,1709413252.1855118,AgzBKS5p2H79RA,
279646,James,Pantemis,James,Pantemis,16,,14620,1709413252.1855118,p68kGr5I7uuKvw,
279846,Liam,Fraser,Liam,Fraser,8,,14620,1709413252.1855118,Lh6n5GB5fTlsxA,
279849,Dayne,St. Clair,Dayne,St. Clair,1,,14620,1709413252.1855118,Aslw6+cAnJyxSQ,
289326,Shane,Lammie,Shane,Lammie,,,14620,1709413252.1855118,u2GGK4VGiNe6mw,team.staff
328675,Joel,Waterman,Joel,Waterman,26,,14620,1709413252.1855118,4sdKuG9EuNuM/Q,
449188,Luc,De Fougerolles,Luc,De Fougerolles,13,,14620,1709413252.1855118,V94X0LT+tBcB4w,
449189,Moise,Bombito,Moise,Bombito,14,,14620,1709413252.1855118,XY+64FQZUNZLRw,
279637,Derek,Cornelius,Derek,Cornelius,15,CB,14620,1709413252.1855118,Wi8yJ4lQCHT8mA,
279643,Alistair,Johnston,Alistair,Johnston,2,CB,14620,1709413252.1855118,DF6ldYEpkb05ig,
279654,Kamal,Miller,Kamal,Miller,4,CB,14620,1709413252.1855118,RImO6oGBfX6Lkg,
279655,Steven,Vitoria,Steven,Vitoria,5,CB,14620,1709413252.1855118,XVNK837NImyMAw,
279635,Ike,Ugbo,Ike,Ugbo,12,CF,14620,1709413252.1855118,L9vcN5qzr1Q5Wg,
279636,Lucas,Cavallini,Lucas,Cavallini,9,CF,14620,1709413252.1855118,DjVkUZJF40f4Hw,
279638,Cyle,Larin,Cyle,Larin,17,CF,14620,1709413252.1855118,8yG2tb7coPWgpw,
279647,Jonathan,David,Jonathan,David,20,CF,14620,1709413252.1855118,L0+T7qcgH9Ec0g,
279648,Alphonso,Davies,Alphonso,Davies,19,CF,14620,1709413252.1855118,rjth7/Ry83Twaw,
449185,Charles,Andreas Brym,Charles,Andreas Brym,23,CF,14620,1709413252.1855118,7YYe3tn54aIanQ,
279639,Atiba,Hutchinson,Atiba,Hutchinson,13,CM,14620,1709413252.1855118,wqEKj76oOj2tBQ,
279640,Jonathan,Osorio,Jonathan,Osorio,21,CM,14620,1709413252.1855118,Hnl5vTLxjWelmQ,
279642,Samuel,Piette,Samuel,Piette,6,CM,14620,1709413252.1855118,jSSOK6wA6FjpMA,
279650,Mark-Anthony,Kaye,Mark-Anthony,Kaye,14,CM,14620,1709413252.1855118,TvqQ1Kh9kLRKEw,
279651,Stephen,Eustaquio,Stephen,Eustaquio,7,CM,14620,1709413252.1855118,T9oT2GZowTwxAg,
328674,Ismaël,Koné,Ismael,Kone,8,CM,14620,1709413252.1855118,Ra+cU93ah9qSEg,
449186,Mathieu,Choiniere,Mathieu,Choiniere,11,CM,14620,1709413252.1855118,l9Ij+Om56smx8Q,
449187,Harry,Paton,Harry,Paton,12,CM,14620,1709413252.1855118,xF02IA/IqZ8h8w,
279657,Milan,Borjan,Milan,Borjan,18,GK,14620,1709413252.1855118,bDCR42KbvdhzDg,
279656,Richie,Laryea,Richie,Laryea,22,LB,14620,1709413252.1855118,bXT81X0s18vihA,
279641,David,Wotherspoon,David,Wotherspoon,24,LM,14620,1709413252.1855118,RAGmFEVc2F6sHw,
279649,Liam,Millar,Liam,Millar,9,LW,14620,1709413252.1855118,evs/AcBdEop1Ow,
279652,Tajon,Buchanan,Tajon,Buchanan,11,RW,14620,1709413252.1855118,DeHavH1oMEFLdQ,
279845,Junior,Hoilett,Junior,Hoilett,10,CAM,14620,1709413252.1855118,LOXbPFXtiVjPeA,
279653,Sam,Adekugbe,Sam,Adekugbe,3,LWB,14620,1709413252.1855118,YC/JoiQmVIEZLA,
279712,Juan Pablo,Vargas,Juan Pablo,Vargas,3,CB,14680,1709413318.850687,z3esxLgYQ8vumg,
279723,Kendall,Waston,Kendall,Waston,19,CB,14680,1709413318.850687,kpCD0Z3Ta4Qqlw,
279724,Francisco,Calvo,Francisco,Calvo,15,CB,14680,1709413318.850687,4DgKEv9hJvybhQ,
309141,Óscar,Duarte,Oscar,Duarte,6,CB,14680,1709413318.850687,8k9PkzZM4m555w,
279716,Anthony,Contreras,Anthony,Contreras,7,CF,14680,1709413318.850687,vAhV5WNEwAaxYA,
279717,Johan,Venegas,Johan,Venegas,11,CF,14680,1709413318.850687,C0ozVSAJwAFGuQ,
279718,Joel,Campbell,Joel,Campbell,12,CF,14680,1709413318.850687,Ki47aHIOqN11MQ,
279707,Brandon,Aguilera,Brandon,Aguilera,20,CM,14680,1709413318.850687,zsiG1+E5Bz+68Q,
279708,Yeltsin,Tejeda,Yeltsin,Tejeda,17,CM,14680,1709413318.850687,cxucUmM1KBujVA,
279710,Daniel,Chacón Salas,Daniel,Chacon Salas,2,CM,14680,1709413318.850687,7UWZQS9miD3vUw,
279720,Celso,Borges,Celso,Borges,5,CM,14680,1709413318.850687,qk46j0qv8zF8ng,
309135,Douglas,Lopez,Douglas,Lopez,21,CM,14680,1709413318.850687,dcnNekhjriarDg,
309138,Roan,Wilson,Roan,Wilson,24,CM,14680,1709413318.850687,YOyfHGpaox6uXA,
328655,Youstin,Salas,Youstin,Salas,14,CM,14680,1709413318.850687,KhTBQBbHM5V9Xw,
279714,Esteban,Alvarado,Esteban,Alvarado,18,GK,14680,1709413318.850687,U1WfnZB8zQk/GQ,
279726,Keylor,Navas,Keylor,Navas,1,GK,14680,1709413318.850687,4d5XybbO0wBjXw,
309136,Patrick,Sequeira,Patrick,Sequeira,23,GK,14680,1709413318.850687,Yfx4ku2ogvtWiw,
279711,Bryan,Oviedo,Bryan,Oviedo,8,LB,14680,1709413318.850687,TG+xNsh2xU/P9Q,
279709,Jewison,Bennette,Jewison,Bennette,9,LM,14680,1709413318.850687,gEmwotqt8/cMlQ,
279705,Bryan,Ruiz,Bryan,Ruiz,10,LW,14680,1709413318.850687,KI2josaXDknAyg,
279713,Carlos,Martinez,Carlos,Martinez,16,RB,14680,1709413318.850687,5ucgUQLaX8w63A,
279721,Gerson,Torres,Gerson,Torres,13,RM,14680,1709413318.850687,QCGf0gxnCHlQXg,
309134,Anthony,Hernandez,Anthony,Hernandez,25,RM,14680,1709413318.850687,Pjk10tDK7VhwMw,
309133,Alvaro,Zamora,Alvaro,Zamora,26,RW,14680,1709413318.850687,fchfB/SMaeI/oQ,
279722,Ronaldo,Matarrita,Ronaldo,Matarrita,22,LWB,14680,1709413318.850687,3J9+YJN573R1Dg,
279725,Keysher,Fuller,Keysher,Fuller,4,RWB,14680,1709413318.850687,HYfpqBZZZgdSGQ,
327947,Alilou,Issa,Alilou,Issa,,,17869,1709413346.234764,59FYbXg8VW1eRg,team.staff
327948,Adrien,Tarascon,Adrien,Tarascon,,,17869,1709413346.234764,iRcLDoO0+xfLnw,team.staff
328115,Thomas,Deng,Thomas,Deng,2,,17869,1709413346.234764,OFmeYuCZI9D51w,
453343,Patrick,Yazbek,Patrick,Yazbek,24,,17869,1709413346.234764,696AOiN0ABce3Q,
487791,Kusini,Yengi,Kusini,Yengi,10,,17869,1709413346.234764,9fb1w4VFsDQ0iw,
487792,Joe,Gauci,Joe,Gauci,18,,17869,1709413346.234764,uPbQJtAt7ed1rw,
487793,John,Iredale,John,Iredale,26,,17869,1709413346.234764,baufoOWcfcLf8w,
487798,Lawrence,Thomas,Lawrence,Thomas,12,,17869,1709413346.234764,r2Ya4jvy0gejPw,
327491,Bailey,Wright,Bailey,Wright,8,CB,17869,1709413346.234764,2zibrTati6hUPQ,
327515,Kye,Rowles,Kye,Rowles,4,CB,17869,1709413346.234764,N48LvcVFehNlKw,
328116,Harry,Souttar,Harry,Souttar,19,CB,17869,1709413346.234764,PxJKTIXCAe3u/Q,
453348,Cameron,Burgess,Cameron,Burgess,21,CB,17869,1709413346.234764,Tm2yL0I0wrNjgw,
453350,Alessandro,Circati,Alessandro,Circati,23,CB,17869,1709413346.234764,osO1PL0GewSKfw,
327490,Mitch,Duke,Mitch,Duke,15,CF,17869,1709413346.234764,Lj/Ol640wJh1HA,
327505,Bruno,Fornaroli,Bruno,Fornaroli,9,CF,17869,1709413346.234764,aPW9p2ALcCnTLQ,
327511,Riley,McGree,Riley,McGree,14,CF,17869,1709413346.234764,D3cO/jWyHUK19A,
327493,Connor,Metcalfe,Connor,Metcalfe,8,CM,17869,1709413346.234764,Taba4Lp+uAb0SA,
327514,Jackson,Irvine,Jackson,Irvine,22,CM,17869,1709413346.234764,X/iM0HXIsbhW8Q,
327516,Aaron,Mooy,Aaron,Mooy,13,CM,17869,1709413346.234764,ugUt6NK54SuaKQ,
328113,Keanu,Baccus,Keanu,Baccus,17,CM,17869,1709413346.234764,fMFNtbGKe++qxg,
453344,Aiden,O'Neill,Aiden,O'Neill,13,CM,17869,1709413346.234764,t7WzUWgcMjKcuQ,
327509,Mathew,Ryan,Mathew,Ryan,1,GK,17869,1709413346.234764,Y40eH7dn6qXI9w,
327502,Aziz,Behich,Aziz,Behich,16,LB,17869,1709413346.234764,xKcKyCKXks3yjg,
327510,Craig,Goodwin,Craig,Goodwin,23,LM,17869,1709413346.234764,bCQca9PsIeBa6Q,
327489,Marco,Tilio,Marco,Tilio,11,LW,17869,1709413346.234764,ZHzP+v3TdaVFFg,
453353,Jordan,Bos,Jordan,Bos,5,LW,17869,1709413346.234764,a4xkJZGMfIL24g,
327508,Nathaniel,Atkinson,Nathaniel,Atkinson,3,RB,17869,1709413346.234764,oI5TYpgxqfQcGQ,
453345,Ryan,Strain,Ryan,Strain,13,RB,17869,1709413346.234764,0z758J1ubF+iWA,
453352,Lewis,Miller,Lewis,Miller,20,RB,17869,1709413346.234764,4jTVQrNphQjm1g,
487797,Gethin,Jones,Gethin,Jones,25,RB,17869,1709413346.234764,S9JkRA5DYX+vkQ,
327506,Martin,Boyle,Martin,Boyle,6,RW,17869,1709413346.234764,HX8jdwPxsC8xng,
453347,Sam,Silvera,Sam,Silvera,7,RW,17869,1709413346.234764,vG9scTd//VM3Cw,
280450,Marquinhos,"",Marquinhos,"",4,CB,14622,1709413291.903959,cIemCYZzPd0yjQ,
327919,Bremer,"",Bremer,"",24,CB,14622,1709413291.903959,7vVauyyxQkxbZQ,
280444,Richarlison,"",Richarlison,"",9,CF,14622,1709413291.903959,xUlrC/4+mav9TQ,
327918,Pedro,"",Pedro,"",25,CF,14622,1709413291.903959,WUyb83+wVxUphg,
280445,Fred,"",Fred,"",8,CM,14622,1709413291.903959,6ZFtXy8yfT9Oog,
280441,Alisson,"",Alisson,"",1,GK,14622,1709413291.903959,mU4zCZSAMwmQRg,
280452,Weverton,"",Weverton,"",12,GK,14622,1709413291.903959,RLqLK1xJ+SRzHg,
327924,Ederson,"",Ederson,"",23,GK,14622,1709413291.903959,HKNR3uVSMYCuPA,
327923,Danilo,"",Danilo,"",2,LB,14622,1709413291.903959,d8tKyU2rbWRV6A,
280433,Vinicius Jr,"",Vinicius Jr,"",20,LW,14622,1709413291.903959,0nzjupp2pi6rhw,
280442,Raphinha,"",Raphinha,"",19,RW,14622,1709413291.903959,T0+xMpyou4pkBA,
327921,Antony,"",Antony,"",19,RW,14622,1709413291.903959,pxvruF5BsGl4Xw,
280431,Rodrygo,"",Rodrygo,"",23,CAM,14622,1709413291.903959,mhX7w7Avd5ViQw,
280443,Neymar Jr,"",Neymar Jr,"",10,CAM,14622,1709413291.903959,3YvBiX5oYNKsrA,
280436,Fabinho,"",Fabinho,"",15,CDM,14622,1709413291.903959,NHpwAX63Jv6RcQ,
280447,Casemiro,"",Casemiro,"",5,CDM,14622,1709413291.903959,D+2yZgXrvsN3XQ,
280448,Dani,Alves,Dani,Alves,13,RB,14622,1709413291.903959,EmAS8ljVyw3i1w,
280434,Gabriel,Jesus,Gabriel,Jesus,18,CF,14622,1709413291.903959,l3G0ebzaFuGF6w,
280451,Thiago,Silva,Thiago,Silva,3,CB,14622,1709413291.903959,Fr9/Lyd8UgWdBQ,
280449,Alex,Sandro,Alex,Sandro,6,LB,14622,1709413291.903959,0p/NsW2iQjiOPg,
280438,Alex,Telles,Alex,Telles,16,LB,14622,1709413291.903959,koQzlhNzWyHVNw,
327922,Éder,Militão,Eder,Militao,14,RB,14622,1709413291.903959,1BmiHXX8Qj/ArQ,
280446,Lucas,Paqueta,Lucas,Paqueta,7,CM,14622,1709413291.903959,b/Um4Yt7H+Szkg,
327920,Éverton,Ribeiro,Everton,Ribeiro,22,CM,14622,1709413291.903959,O6L/sYSNLGjsSg,
280435,Bruno,Guimaraes,Bruno,Guimaraes,17,CM,14622,1709413291.903959,Wg2DZSTyoZV5ug,
280453,Gabriel,Martinelli,Gabriel,Martinelli,26,LW,14622,1709413291.903959,0BEqf5T8DZtamg,
328119,Seifeddine,Jaziri,Seifeddine,Jaziri,19,,14619,1709413242.7105029,WO2rYN1TaOvyLQ,
328135,Bilel,Ifa,Bilel,Ifa,2,,14619,1709413242.7105029,8Mho3HVZ2k2A2Q,
328140,Aymen,Mathlouthi,Aymen,Mathlouthi,1,,14619,1709413242.7105029,RDOdPeku2Wh9ng,
328142,Bechir,Ben Said,Bechir,Ben Said,22,,14619,1709413242.7105029,ZrmBlD/uJQAtug,
449127,Alaa,Gharam,Alaa,Gharam,5,,14619,1709413242.7105029,8qzl2Ir0DpWfWg,
328136,Nader,Ghandri,Nader,Ghandri,5,CB,14619,1709413242.7105029,S/2a2Dpn/53gGg,
328137,Yassine,Meriah,Yassine,Meriah,4,CB,14619,1709413242.7105029,5kyjxrKG4n/cqQ,
328138,Dylan,Bronn,Dylan,Bronn,6,CB,14619,1709413242.7105029,ABIL0VtCSoWYJA,
328139,Montassar,Talbi,Montassar,Talbi,3,CB,14619,1709413242.7105029,jakFoWOUx5vHdw,
449123,Oussama,Haddadi,Oussama,Haddadi,25,CB,14619,1709413242.7105029,4cKq3ipGbzhyAQ,
449128,Yan,Valery,Yan,Valery,2,CB,14619,1709413242.7105029,moewlzvxW7ag4Q,
328118,Taha Yassine,Khenissi,Taha Yassine,Khenissi,11,CF,14619,1709413242.7105029,J5W+nZy3+oumAQ,
328121,Issam,Jebali,Issam,Jebali,9,CF,14619,1709413242.7105029,y0Pvlcn+oFsbSA,
449124,Haithem,Jouini,Haithem,Jouini,19,CF,14619,1709413242.7105029,E88Nq44Nf7sjQQ,
328120,Wahbi,Khazri,Wahbi,Khazri,10,CM,14619,1709413242.7105029,/J7bcZih2OBIuA,
328126,Ferjani,Sassi,Ferjani,Sassi,13,CM,14619,1709413242.7105029,K/lpQkAYhStxdw,
328129,Aïssa,Laïdouni,Aissa,Laidouni,14,CM,14619,1709413242.7105029,vDXlo27QNyOnpw,
328130,Ellyes,Skhiri,Ellyes,Skhiri,17,CM,14619,1709413242.7105029,OdKM8Mi9rwvgGw,
328141,Mouez,Hassen,Mouez,Hassen,1,GK,14619,1709413242.7105029,kLKpinDP1dLiBg,
328143,Aymen,Dahmen,Aymen,Dahmen,16,GK,14619,1709413242.7105029,Kj5j4D8/ICw+8w,
328127,Mohamed Ali,Ben Romdhane,Mohamed Ali,Ben Romdhane,15,LF,14619,1709413242.7105029,yj6Q5/ibQhG3Pw,
328122,Youssef,Msakni,Youssef,Msakni,7,LW,14619,1709413242.7105029,DJOb2XdjdPPK4Q,
328123,Naïm,Sliti,Naim,Sliti,23,LW,14619,1709413242.7105029,hctMXGPIWfrW5w,
449122,Elias,Achouri,Elias,Achouri,11,LW,14619,1709413242.7105029,GSQYjr4B25boGg,
328125,Ghaylen,Chaaleli,Ghaylen,Chaaleli,18,RF,14619,1709413242.7105029,JEz8bTBQiQJ5vw,
328124,Hannibal,Mejbri,Hannibal,Mejbri,10,RW,14619,1709413242.7105029,QOSUoRaHdoDmWQ,
328128,Anis,Slimane,Anis,Slimane,8,RW,14619,1709413242.7105029,X/MN7Pm9/D1OEw,
449125,Sayfallah,Ltaief,Sayfallah,Ltaief,18,RW,14619,1709413242.7105029,cHWVVtGzc1VpeQ,
449126,Hamza,Rafia,Hamza,Rafia,6,RW,14619,1709413242.7105029,0/tsdKORsC5b2A,
328133,Ali,Abdi,Ali,Abdi,13,LWB,14619,1709413242.7105029,0t8C1lbdZaWw1g,
328134,Ali,Maâloul,Ali,Maaloul,12,LWB,14619,1709413242.7105029,Bxh6sabHkePAWw,
328131,Wajdi,Kechrida,Wajdi,Kechrida,21,RWB,14619,1709413242.7105029,cf7nKmZuGvFE4A,
328132,Mohamed,Dräger,Mohamed,Drager,20,RWB,14619,1709413242.7105029,5Oz1jyObdUFwWQ,
328435,Geronimo,Rulli,Geronimo,Rulli,12,,14618,1709413234.414154,uc5Hz+VYfFuyrA,
328437,Franco,Armani,Franco,Armani,1,,14618,1709413234.414154,mB5j4HYHwHdbaQ,
328428,Lisandro,Martinez,Lisandro,Martinez,25,CB,14618,1709413234.414154,aoN8uH7nwU/uRA,
328429,Nicolas,Otamendi,Nicolas,Otamendi,19,CB,14618,1709413234.414154,e4k+wb3C/fzGLA,
328430,Cristian,Romero,Cristian,Romero,13,CB,14618,1709413234.414154,6CmNpUAhSn08nw,
328431,German,Pezzella,German,Pezzella,6,CB,14618,1709413234.414154,CHQwJ7HmZVsd9A,
328438,Lautaro,Martinez,Lautaro,Martinez,22,CF,14618,1709413234.414154,AzUIxMG0dQfy6A,
328439,Paulo,Dybala,Paulo,Dybala,21,CF,14618,1709413234.414154,YRCapjycxdO60g,
328442,Lionel,Messi,Lionel,Messi,10,CF,14618,1709413234.414154,gsGSv94SSMfyQQ,
328443,Julian,Alvarez,Julian,Alvarez,9,CF,14618,1709413234.414154,QjqTNwCbWLtFGA,
328440,Angel,Correa,Angel,Correa,15,CM,14618,1709413234.414154,TD3wA5cHVvA5lQ,
328445,Alexis,Mac Allister,Alexis,Mac Allister,20,CM,14618,1709413234.414154,TIz6HkFatBx0Zw,
328446,Guido,Rodriguez,Guido,Rodriguez,18,CM,14618,1709413234.414154,QsmEgqsuUYEbcA,
328448,Thiago,Almada,Thiago,Almada,16,CM,14618,1709413234.414154,Ay/BS0tJ8eH35w,
328449,Exequiel,Palacios,Exequiel,Palacios,14,CM,14618,1709413234.414154,xYQgGtx513pwrQ,
328451,Rodrigo,De Paul,Rodrigo,De Paul,7,CM,14618,1709413234.414154,tCD8jBsCiiuAYw,
328452,Leandro,Paredes,Leandro,Paredes,5,CM,14618,1709413234.414154,FKltl1l4MT1OIQ,
328436,Damian,Martinez,Damian,Martinez,23,GK,14618,1709413234.414154,atlPcLgkS6m7gg,
328433,Nicolas,Tagliafico,Nicolas,Tagliafico,3,LB,14618,1709413234.414154,uSNCE/uV8OWS7w,
328450,Marcos,Acuna,Marcos,Acuna,8,LB,14618,1709413234.414154,QuGy90vQZTG8oA,
328447,Alejandro,Gomez,Alejandro,Gomez,17,LM,14618,1709413234.414154,7dt/IV5Tg2PtVg,
328427,Nahuel,Molina,Nahuel,Molina,26,RB,14618,1709413234.414154,YSmFp3nchWSeNA,
328432,Gonzalo,Montiel,Gonzalo,Montiel,4,RB,14618,1709413234.414154,c53SMPNN+Es3jQ,
328441,Angel,Di Maria,Angel,Di Maria,11,RW,14618,1709413234.414154,E/uRgIsKz+Mn2g,
328444,Enzo,Fernandez,Enzo,Fernandez,24,CDM,14618,1709413234.414154,Ifu5ZaidkBRigA,
328434,Juan,Foyth,Juan,Foyth,2,RWB,14618,1709413234.414154,kG57KlC5+PSTnw,
324337,Joe,Scally,Joe,Scally,26,,14617,1709413225.049696,eU0OEq0DUoH5Wg,
324342,Sean,Johnson,Sean,Johnson,25,,14617,1709413225.049696,LR6pwJUTPefAFA,
324343,Ethan,Horvath,Ethan,Horvath,12,,14617,1709413225.049696,lq6ayZAox/Eq3A,
328029,Cristian,Roldan,Cristian,Roldan,17,,14617,1709413225.049696,97szApwUNwQ8GQ,
324327,Aaron,Long,Aaron,Long,15,CB,14617,1709413225.049696,JDVABl8ckOk2Xw,
324328,Walker,Zimmerman,Walker,Zimmerman,3,CB,14617,1709413225.049696,YCxe8f9JiEY0PQ,
328028,Tim,Ream,Tim,Ream,13,CB,14617,1709413225.049696,tI37A5YQikMpuw,
328032,Cameron,Carter-Vickers,Cameron,Carter-Vickers,20,CB,14617,1709413225.049696,xQ/TfPJV/qajVQ,
324319,Jesus,Ferreira,Jesus,Ferreira,9,CF,14617,1709413225.049696,F0uMX8PIpwRESg,
324321,Giovanni,Reyna,Giovanni,Reyna,7,CF,14617,1709413225.049696,iExcp+edVuvLCA,
324330,Josh,Sargent,Josh,Sargent,24,CF,14617,1709413225.049696,fkLEUJbC2tHmig,
